APPLICATION_TYPE,AFFILIATION,CLASSIFICATION,USE_CASE,ORGANIZATION,STATUS,INCOME_AMT,SPECIAL_CONSIDERATIONS,ASK_AMT,IS_SUCCESSFUL
T5,CompanySponsored,C3000,ProductDev,Association,1,25000-99999,N,670442,1
T3,CompanySponsored,C2000,Preservation,Trust,1,5M-10M,N,6233313,1
T3,Independent,C1200,Preservation,Trust,1,10M-50M,N,34717022,0
T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,257474,0
T3,Independent,C1000,ProductDev,Trust,1,0,N,5000,0
T3,National,C1000,Heathcare,Trust,1,50M+,N,230377060,0
T4,CompanySponsored,C3000,ProductDev,Association,1,10000-24999,N,6008,0
T4,Independent,C1000,ProductDev,Trust,1,100000-499999,N,231317,0
T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T19,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,350952,0
T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
T10,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,59255,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,64998,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T5,Independent,C1000,ProductDev,Trust,1,25000-99999,N,35492,0
T3,Independent,C1000,Preservation,Trust,1,10000-24999,N,37663,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
T3,CompanySponsored,Other,Preservation,Association,1,100000-499999,N,66370,1
T3,Independent,C1000,Preservation,Association,1,25000-99999,N,121535,0
T3,Independent,C1000,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,319128,0
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,2551172,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,215121,1
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,826617,0
T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,1516125,1
T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,626601,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C2100,Preservation,Trust,1,25000-99999,N,49379,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,62282,1
T3,Independent,C1000,Preservation,Trust,1,10000-24999,N,357695,1
T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,65365,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,Independent,Other,Preservation,Trust,1,100000-499999,N,586475,1
T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,909945,0
T5,Independent,C3000,ProductDev,Trust,1,100000-499999,N,168471,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,188486,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,Other,Preservation,Trust,1,25000-99999,N,1016911,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,921719,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,25108,1
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,124826,1
T6,Independent,C2000,ProductDev,Trust,1,25000-99999,N,15517,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,Independent,Other,Preservation,Trust,1,0,N,5000,1
T4,CompanySponsored,C3000,ProductDev,Association,1,25000-99999,N,62509,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Trust,1,25000-99999,N,470606,0
T5,CompanySponsored,C3000,ProductDev,Association,1,25000-99999,N,86596,0
T5,Independent,C1000,ProductDev,Association,1,0,N,5000,1
T4,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T4,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
T3,Independent,C2000,Preservation,Trust,1,1M-5M,N,613355,0
T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
T5,Independent,C3000,ProductDev,Association,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Co-operative,1,100000-499999,N,1047182,1
T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
T19,Independent,C1000,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C2000,Preservation,Trust,1,100000-499999,N,50752,0
T5,CompanySponsored,C3000,ProductDev,Association,1,5M-10M,N,8686138,1
T4,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,5M-10M,N,31518310,1
T3,Independent,C2000,Preservation,Trust,1,50M+,N,710474726,0
T3,CompanySponsored,Other,Preservation,Association,1,50M+,N,5000,1
T5,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
T10,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,447917,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C2000,Preservation,Co-operative,1,1M-5M,N,8262863,1
T8,CompanySponsored,C1000,ProductDev,Association,1,25000-99999,N,267206,0
T3,Independent,C1000,Preservation,Trust,1,10M-50M,N,14299782,0
T4,Independent,C3000,ProductDev,Trust,1,0,N,5000,0
T8,CompanySponsored,C1000,ProductDev,Association,1,25000-99999,N,145445,0
T4,Independent,C3000,ProductDev,Trust,1,0,N,5000,1
T4,Independent,C3000,ProductDev,Trust,1,0,N,5000,1
T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,1
T3,Independent,C1000,Heathcare,Trust,1,50M+,N,96537167,1
T3,CompanySponsored,C2000,Preservation,Trust,1,10000-24999,N,52257,0
T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,78195,0
T3,CompanySponsored,Other,Preservation,Trust,1,0,N,5000,0
T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T8,Independent,C1000,Preservation,Association,1,0,N,5000,0
T4,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T4,Independent,C3000,ProductDev,Association,1,25000-99999,N,18101,1
T3,CompanySponsored,C1000,ProductDev,Association,1,100000-499999,N,256223,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T4,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
T7,CompanySponsored,C1000,ProductDev,Association,1,100000-499999,N,233434,0
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,823132,0
T8,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,278148,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T4,CompanySponsored,C3000,ProductDev,Trust,1,25000-99999,N,61184,0
T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
T8,Independent,C1000,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Trust,1,100000-499999,N,201486,0
T3,CompanySponsored,C2000,Preservation,Trust,1,100000-499999,N,92206,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C1200,Preservation,Trust,1,5M-10M,N,2374324,0
T8,Independent,C1000,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,158678,1
T7,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
T3,Independent,C1200,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,23999,1
T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,Other,Preservation,Association,1,100000-499999,N,668163,0
T8,Independent,C1000,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,95100,0
T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,104596,1
T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,58632,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,64371,0
T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,89849,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Association,1,100000-499999,N,296802,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,694401,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T6,CompanySponsored,C2000,ProductDev,Trust,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T8,Independent,C1000,ProductDev,Trust,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,100000-499999,N,65946,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
T3,CompanySponsored,C1200,ProductDev,Association,1,25000-99999,N,38808,0
T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,70896,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Trust,1,1M-5M,N,3702634,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,1
T6,Independent,C2000,ProductDev,Trust,1,0,N,5000,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T4,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,2973053,1
T3,CompanySponsored,C1000,Preservation,Trust,1,1M-5M,N,5250730,0
T3,CompanySponsored,Other,Preservation,Association,1,100000-499999,N,72581,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,295390,0
T3,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,32034,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,221487,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,97259,0
T3,Independent,Other,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,1M-5M,N,1487361,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Association,1,100000-499999,N,109978,0
T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,1
T3,Independent,C1000,Heathcare,Trust,1,25000-99999,N,132268,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,217957,1
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,1595042,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,75321,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,297726,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T7,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,5M-10M,N,41328129,1
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,3345542,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,540421,0
T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,964087,0
T5,Independent,C3000,ProductDev,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,733946,1
T6,Independent,C1000,ProductDev,Trust,1,100000-499999,N,114040,1
T3,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,134507,0
T3,Independent,C2100,Preservation,Trust,1,25000-99999,N,195873,1
T4,CompanySponsored,C1000,ProductDev,Trust,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,26312,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,303990,0
T3,Independent,Other,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,308475,1
T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,1668967,0
T3,Independent,C1000,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,1-9999,N,16149,1
T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,100059,1
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T6,Independent,C2000,ProductDev,Trust,1,1M-5M,N,602073,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,435472,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,299290,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,781717,1
T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,689612,0
T8,CompanySponsored,C1000,Preservation,Association,1,1-9999,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T4,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
T6,CompanySponsored,C2000,ProductDev,Trust,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
T3,Independent,C2000,Preservation,Association,1,100000-499999,N,63324,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,42072,0
T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,58781,1
T19,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,566615,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Association,1,0,N,5000,0
T4,CompanySponsored,Other,ProductDev,Association,1,0,N,5000,0
T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,420443,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T4,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Association,1,1-9999,N,5000,1
T3,Independent,Other,Preservation,Trust,1,1M-5M,N,3377170,0
T3,Independent,Other,Preservation,Trust,1,25000-99999,N,36755,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,1719847,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,221587,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,1356390,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,126711,0
T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,26306,1
T7,Independent,C1000,ProductDev,Trust,1,25000-99999,N,6238,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,94036,0
T3,CompanySponsored,C2000,Preservation,Association,1,25000-99999,N,67933,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,145385,1
T6,CompanySponsored,C2000,ProductDev,Trust,1,1-9999,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,0,N,8945,1
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,246528,0
T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,1-9999,N,46423,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T7,Independent,C1000,ProductDev,Trust,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T6,Independent,C1000,ProductDev,Association,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,30376,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,30092,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,1391444,0
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,983908,1
T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,18969,0
T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,346666,1
T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,Independent,C3000,Preservation,Trust,1,0,N,5000,0
T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,799340,0
T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,2919956,1
T3,Independent,C2100,Preservation,Trust,1,0,N,5000,1
T3,Independent,C2000,Preservation,Association,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,251588,1
T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
T3,Independent,C1000,Preservation,Trust,1,10000-24999,N,5810,0
